RefId,IsBadBuy
102796,0
102797,0
102798,0
102799,0
102800,0
102801,0
102802,0
102803,0
102804,0
102805,0
102806,0
102807,0
102808,0
102809,0
102810,0
102811,0
102812,0
102813,0
102814,0
102815,0
102816,0
102817,0
102818,0
102819,0
102820,0
102821,0
102822,0
102823,0
102824,0
102825,0
102826,0
102827,0
102828,0
102829,0
102830,0
102831,0
102832,0
102833,0
102834,0
102835,0
102836,1
102837,0
102838,0
102839,0
102840,0
102841,0
102842,0
102843,0
102844,0
102845,0
102846,1
102847,0
102848,0
102849,0
102850,0
102851,0
102852,0
102853,0
102854,0
102855,0
102856,0
102857,0
102858,1
102859,0
102860,0
102861,1
102862,0
102863,0
102864,0
102865,0
102866,0
102867,1
102868,1
102869,0
102870,0
102871,0
102872,0
102873,0
102874,0
102875,0
102876,0
102877,1
102878,0
102879,0
102880,0
102881,0
102882,0
102883,1
102884,0
102885,0
102886,0
102887,0
102888,0
102889,0
102890,0
102891,0
102892,0
102893,1
102894,0
102895,0
102896,0
102897,1
102898,0
102899,0
102900,1
102901,0
102902,1
102903,0
102904,0
102905,0
102906,0
102907,0
102908,0
102909,0
102910,0
102911,0
102912,1
102913,0
102914,0
102915,0
102916,0
102917,0
102918,0
102919,0
102920,0
102921,0
102922,0
102923,0
102924,0
102925,0
102926,0
102927,0
102928,0
102929,0
102930,0
102931,0
102932,0
102933,0
102934,0
102935,0
102936,0
102937,0
102938,0
102939,1
102940,0
102941,0
102942,0
102943,0
102944,0
102945,0
102946,0
102947,0
102948,0
102949,0
102950,0
102951,0
102952,1
102953,0
102954,0
102955,0
102956,0
102957,0
102958,1
102959,0
102960,0
102961,0
102962,0
102963,0
102964,0
102965,0
102966,0
102967,1
102968,0
102969,0
102970,0
102971,0
102972,0
102973,0
102974,0
102975,0
102976,0
102977,0
102978,0
102979,0
102980,0
102981,0
102982,0
102983,0
102984,0
102985,0
102986,0
102987,0
102988,0
102989,1
102990,0
102991,0
102992,0
102993,0
102994,0
102995,1
102996,0
102997,0
102998,0
102999,0
103000,0
103001,0
103002,0
103003,0
103004,0
103005,0
103006,0
103007,0
103008,0
103009,1
103010,0
103011,0
103012,0
103013,1
103014,0
103015,0
103016,0
103017,0
103018,0
103019,1
103020,0
103021,0
103022,0
103023,0
103024,0
103025,0
103026,0
103027,0
103028,0
103029,0
103030,0
103031,0
103032,0
103033,0
103034,0
103035,0
103036,0
103037,0
103038,0
103039,0
103040,0
103041,0
103042,0
103043,0
103044,0
103045,0
103046,0
103047,0
103048,0
103049,0
103050,0
103051,0
103052,0
103053,0
103054,0
103055,0
103056,0
103057,0
103058,1
103059,0
103060,0
103061,0
103062,0
103063,0
103064,0
103065,0
103066,0
103067,0
103068,0
103069,0
103070,0
103071,0
103072,0
103073,0
103074,0
103075,0
103076,0
103077,0
103078,0
103079,0
103080,0
103081,0
103082,0
103083,0
103084,0
103085,0
103086,0
103087,0
103088,1
103089,0
103090,0
103091,0
103092,1
103093,0
103094,0
103095,0
103096,0
103097,0
103098,0
103099,0
103100,0
103101,0
103102,0
103103,0
103104,0
103105,0
103106,0
103107,1
103108,1
103109,0
103110,1
103111,0
103112,0
103113,1
103114,0
103115,0
103116,1
103117,0
103118,0
103119,1
103120,0
103121,0
103122,0
103123,0
103124,0
103125,0
103126,1
103127,0
103128,0
103129,0
103130,0
103131,0
103132,0
103133,0
103134,0
103135,0
103136,1
103137,0
103138,0
103139,0
103140,0
103141,0
103142,1
103143,0
103144,0
103145,0
103146,0
103147,1
103148,0
103149,0
103150,0
103151,0
103152,0
103153,0
103154,0
103155,0
103156,0
103157,0
103158,0
103159,1
103160,0
103161,0
103162,0
103163,0
103164,0
103165,0
103166,0
103167,1
103168,0
103169,0
103170,0
103171,0
103172,0
103173,1
103174,0
103175,0
103176,0
103177,0
103178,0
103179,0
103180,1
103181,0
103182,0
103183,0
103184,0
103185,0
103186,0
103187,0
103188,0
103189,0
103190,0
103191,0
103192,0
103193,0
103194,0
103195,0
103196,0
103197,0
103198,0
103199,0
103200,0
103201,0
103202,0
103203,0
103204,0
103205,0
103206,0
103207,1
103208,0
103209,0
103210,0
103211,0
103212,0
103213,0
103214,0
103215,0
103216,0
103217,0
103218,0
103219,0
103220,0
103221,0
103222,0
103223,0
103224,0
103225,0
103226,0
103227,0
103228,1
103229,0
103230,0
103231,0
103232,0
103233,0
103234,0
103235,0
103236,0
103237,0
103238,0
103239,0
103240,0
103241,0
103242,0
103243,0
103244,0
103245,0
103246,0
103247,0
103248,0
103249,0
103250,0
103251,0
103252,0
103253,0
103254,0
103255,0
103256,0
103257,0
103258,0
103259,0
103260,0
103261,0
103262,0
103263,0
103264,0
103265,0
103266,0
103267,0
103268,0
103269,0
103270,0
103271,1
103272,0
103273,0
103274,0
103275,0
103276,0
103277,0
103278,0
103279,0
103280,0
103281,0
103282,0
103283,0
103284,0
103285,0
103286,0
103287,0
103288,0
103289,0
103290,0
103291,0
103292,0
103293,1
103294,0
103295,0
103296,0
103297,0
103298,0
103299,0
103300,0
103301,1
103302,1
103303,0
103304,0
103305,0
103306,0
103307,0
103308,0
103309,0
103310,1
103311,0
103312,1
103313,0
103314,0
103315,0
103316,1
103317,0
103318,1
103319,0
103320,1
103321,0
103322,0
103323,1
103324,0
103325,0
103326,1
103327,0
103328,1
103329,0
103330,0
103331,0
103332,0
103333,0
103334,0
103335,0
103336,0
103337,0
103338,0
103339,1
103340,1
103341,1
103342,0
103343,0
103344,0
103345,1
103346,1
103347,0
103348,0
103349,0
103350,0
103351,0
103352,0
103353,0
103354,0
103355,1
103356,0
103357,0
103358,0
103359,0
103360,0
103361,0
103362,0
103363,0
103364,0
103365,0
103366,0
103367,0
103368,0
103369,0
103370,0
103371,1
103372,0
103373,0
103374,0
103375,0
103376,0
103377,0
103378,0
103379,0
103380,0
103381,0
103382,0
103383,0
103384,0
103385,0
103386,0
103387,0
103388,0
103389,0
103390,0
103391,0
103392,0
103393,0
103394,0
103395,0
103396,0
103397,0
103398,0
103399,0
103400,0
103401,0
103402,0
103403,0
103404,0
103405,0
103406,0
103407,0
103408,0
103409,0
103410,0
103411,0
103412,0
103413,0
103414,0
103415,0
103416,0
103417,1
103418,0
103419,0
103420,0
103421,0
103422,0
103423,0
103424,1
103425,0
103426,0
103427,0
103428,0
103429,0
103430,0
103431,0
103432,0
103433,0
103434,0
103435,0
103436,0
103437,0
103438,0
103439,1
103440,0
103441,0
103442,0
103443,0
103444,0
103445,1
103446,0
103447,0
103448,0
103449,0
103450,0
103451,0
103452,0
103453,1
103454,1
103455,0
103456,1
103457,0
103458,1
103459,0
103460,1
103461,0
103462,0
103463,0
103464,0
103465,0
103466,0
103467,1
103468,0
103469,0
103470,0
103471,0
103472,0
103473,0
103474,0
103475,0
103476,0
103477,0
103478,0
103479,0
103480,0
103481,0
103482,0
103483,0
103484,0
103485,0
103486,0
103487,0
103488,0
103489,0
103490,0
103491,0
103492,1
103493,0
103494,0
103495,0
103496,0
103497,0
103498,0
103499,0
103500,1
103501,0
103502,0
103503,0
103504,0
103505,0
103506,0
103507,0
103508,0
103509,0
103510,0
103511,0
103512,0
103513,0
103514,0
103515,0
103516,1
103517,0
103518,0
103519,0
103520,0
103521,0
103522,0
103523,0
103524,0
103525,0
103526,0
103527,0
103528,0
103529,0
103530,0
103531,0
103532,0
103533,0
103534,0
103535,0
103536,0
103537,0
103538,0
103539,1
103540,1
103541,1
103542,0
103543,0
103544,0
103545,0
103546,0
103547,0
103548,1
103549,1
103550,1
103551,0
103552,0
103553,0
103554,0
103555,0
103556,0
103557,0
103558,0
103559,0
103560,0
103561,1
103562,0
103563,0
103564,0
103565,1
103566,0
103567,0
103568,0
103569,1
103570,0
103571,0
103572,1
103573,1
103574,0
103575,0
103576,1
103577,0
103578,0
103579,0
103580,0
103581,0
103582,0
103583,1
103584,0
103585,0
103586,1
103587,0
103588,0
103589,0
103590,0
103591,0
103592,0
103593,0
103594,0
103595,0
103596,1
103597,0
103598,1
103599,0
103600,0
103601,0
103602,0
103603,0
103604,0
103605,0
103606,0
103607,1
103608,0
103609,1
103610,0
103611,1
103612,0
103613,0
103614,0
103615,0
103616,0
103617,0
103618,0
103619,0
103620,0
103621,0
103622,0
103623,0
103624,0
103625,0
103626,0
103627,0
103628,0
103629,0
103630,1
103631,0
103632,0
103633,1
103634,0
103635,0
103636,0
103637,1
103638,0
103639,0
103640,0
103641,0
103642,0
103643,0
103644,0
103645,1
103646,0
103647,1
103648,0
103649,1
103650,0
103651,1
103652,1
103653,0
103654,1
103655,0
103656,0
103657,0
103658,0
103659,0
103660,0
103661,0
103662,0
103663,0
103664,0
103665,0
103666,0
103667,0
103668,0
103669,0
103670,0
103671,0
103672,0
103673,0
103674,0
103675,0
103676,0
103677,0
103678,0
103679,0
103680,1
103681,0
103682,0
103683,0
103684,0
103685,1
103686,1
103687,1
103688,0
103689,0
103690,0
103691,0
103692,0
103693,0
103694,0
103695,0
103696,0
103697,0
103698,0
103699,0
103700,0
103701,1
103702,0
103703,0
103704,0
103705,0
103706,0
103707,0
103708,0
103709,0
103710,0
103711,0
103712,1
103713,1
103714,1
103715,0
103716,0
103717,0
103718,0
103719,1
103720,1
103721,0
103722,0
103723,0
103724,1
103725,1
103726,1
103727,1
103728,1
103729,0
103730,1
103731,1
103732,0
103733,0
103734,0
103735,0
103736,0
103737,0
103738,0
103739,0
103740,0
103741,1
103742,0
103743,0
103744,0
103745,0
103746,0
103747,0
103748,0
103749,0
103750,0
103751,0
103752,0
103753,0
103754,1
103755,0
103756,0
103757,0
103758,0
103759,0
103760,1
103761,1
103762,0
103763,0
103764,0
103765,0
103766,0
103767,0
103768,0
103769,0
103770,0
103771,0
103772,0
103773,0
103774,0
103775,0
103776,0
103777,0
103778,0
103779,0
103780,1
103781,0
103782,0
103783,0
103784,0
103785,1
103786,0
103787,0
103788,1
103789,0
103790,0
103791,0
103792,1
103793,0
103794,0
103795,0
103796,1
103797,0
103798,0
103799,0
103800,0
103801,0
103802,0
103803,0
103804,0
103805,0
103806,0
103807,0
103808,0
103809,0
103810,0
103811,0
103812,0
103813,1
103814,0
103815,0
103816,0
103817,0
103818,0
103819,0
103820,0
103821,0
103822,0
103823,0
103824,0
103825,0
103826,0
103827,0
103828,0
103829,0
103830,0
103831,0
103832,0
103833,0
103834,0
103835,0
103836,0
103837,0
103838,0
103839,0
103840,0
103841,1
103842,0
103843,0
103844,0
103845,1
103846,0
103847,1
103848,0
103849,0
103850,0
103851,0
103852,0
103853,0
103854,0
103855,0
103856,0
103857,0
103858,0
103859,0
103860,0
103861,0
103862,0
103863,0
103864,0
103865,0
103866,0
103867,0
103868,0
103869,0
103870,0
103871,0
103872,0
103873,0
103874,0
103875,1
103876,0
103877,0
103878,0
103879,0
103880,0
103881,0
103882,0
103883,0
103884,0
103885,0
103886,0
103887,0
103888,0
103889,0
103890,1
103891,0
103892,0
103893,0
103894,0
103895,0
103896,0
103897,0
103898,0
103899,0
103900,0
103901,0
103902,0
103903,0
103904,0
103905,1
103906,0
103907,0
103908,1
103909,0
103910,0
103911,1
103912,0
103913,0
103914,0
103915,0
103916,0
103917,0
103918,0
103919,0
103920,0
103921,0
103922,0
103923,0
103924,0
103925,0
103926,0
103927,1
103928,0
103929,1
103930,1
103931,0
103932,0
103933,1
103934,0
103935,0
103936,1
103937,0
103938,0
103939,0
103940,0
103941,0
103942,0
103943,0
103944,0
103945,0
103946,0
103947,0
103948,0
103949,0
103950,0
103951,0
103952,0
103953,0
103954,0
103955,0
103956,0
103957,0
103958,0
103959,0
103960,1
103961,0
103962,0
103963,0
103964,0
103965,0
103966,1
103967,1
103968,0
103969,0
103970,0
103971,0
103972,0
103973,0
103974,0
103975,0
103976,0
103977,0
103978,0
103979,1
103980,0
103981,0
103982,0
103983,0
103984,1
103985,0
103986,0
103987,0
103988,0
103989,0
103990,0
103991,0
103992,0
103993,0
103994,1
103995,0
103996,0
103997,0
103998,0
103999,0
104000,0
104001,0
104002,1
104003,0
104004,1
104005,0
104006,0
104007,0
104008,0
104009,0
104010,0
104011,0
104012,0
104013,0
104014,0
104015,0
104016,0
104017,0
104018,0
104019,0
104020,0
104021,1
104022,1
104023,0
104024,0
104025,0
104026,0
104027,0
104028,0
104029,0
104030,0
104031,1
104032,0
104033,0
104034,0
104035,0
104036,0
104037,0
104038,1
104039,0
104040,1
104041,0
104042,0
104043,0
104044,0
104045,0
104046,0
104047,0
104048,0
104049,0
104050,0
104051,1
104052,0
104053,1
104054,0
104055,0
104056,0
104057,0
104058,0
104059,0
104060,0
104061,0
104062,0
104063,0
104064,0
104065,0
104066,0
104067,0
104068,0
104069,0
104070,0
104071,0
104072,0
104073,0
104074,0
104075,0
104076,0
104077,1
104078,0
104079,0
104080,0
104081,0
104082,0
104083,0
104084,0
104085,0
104086,0
104087,0
104088,0
104089,0
104090,0
104091,1
104092,0
104093,1
104094,0
104095,0
104096,0
104097,0
104098,0
104099,0
104100,1
104101,0
104102,0
104103,0
104104,0
104105,0
104106,0
104107,0
104108,0
104109,0
104110,1
104111,0
104112,0
104113,0
104114,0
104115,1
104116,0
104117,0
104118,0
104119,0
104120,0
104121,0
104122,0
104123,0
104124,1
104125,0
104126,0
104127,0
104128,0
104129,0
104130,0
104131,0
104132,0
104133,0
104134,0
104135,0
104136,0
104137,0
104138,0
104139,0
104140,0
104141,1
104142,0
104143,0
104144,1
104145,0
104146,1
104147,0
104148,1
104149,1
104150,0
104151,0
104152,0
104153,0
104154,0
104155,0
104156,1
104157,0
104158,0
104159,0
104160,1
104161,0
104162,0
104163,0
104164,0
104165,0
104166,0
104167,0
104168,0
104169,0
104170,0
104171,0
104172,0
104173,1
104174,1
104175,0
104176,0
104177,0
104178,0
104179,0
104180,0
104181,0
104182,0
104183,0
104184,0
104185,0
104186,0
104187,0
104188,0
104189,1
104190,0
104191,0
104192,1
104193,0
104194,0
104195,0
104196,1
104197,1
104198,0
104199,0
104200,0
104201,0
104202,0
104203,0
104204,0
104205,0
104206,0
104207,0
104208,0
104209,0
104210,0
104211,1
104212,0
104213,0
104214,1
104215,0
104216,0
104217,0
104218,0
104219,1
104220,0
104221,0
104222,0
104223,1
104224,0
104225,0
104226,0
104227,1
104228,0
104229,0
104230,1
104231,0
104232,0
104233,1
104234,0
104235,0
104236,0
104237,0
104238,0
104239,0
104240,0
104241,0
104242,0
104243,0
104244,1
104245,0
104246,0
104247,0
104248,1
104249,0
104250,0
104251,0
104252,0
104253,0
104254,0
104255,0
104256,0
104257,0
104258,0
104259,0
104260,1
104261,0
104262,0
104263,0
104264,0
104265,0
104266,0
104267,0
104268,1
104269,0
104270,0
104271,0
104272,0
104273,1
104274,0
104275,0
104276,0
104277,0
104278,0
104279,0
104280,0
104281,0
104282,0
104283,0
104284,1
104285,0
104286,0
104287,0
104288,0
104289,0
104290,0
104291,0
104292,0
104293,1
104294,1
104295,0
104296,1
104297,0
104298,0
104299,0
104300,1
104301,0
104302,0
104303,1
104304,0
104305,0
104306,0
104307,1
104308,0
104309,0
104310,1
104311,0
104312,0
104313,0
104314,0
104315,0
104316,0
104317,0
104318,1
104319,0
104320,1
104321,0
104322,0
104323,0
104324,0
104325,0
104326,0
104327,0
104328,0
104329,0
104330,0
104331,0
104332,0
104333,0
104334,0
104335,0
104336,0
104337,0
104338,1
104339,0
104340,0
104341,0
104342,0
104343,1
104344,0
104345,0
104346,0
104347,1
104348,0
104349,0
104350,0
104351,0
104352,0
104353,0
104354,0
104355,0
104356,0
104357,0
104358,0
104359,0
104360,1
104361,1
104362,0
104363,0
104364,0
104365,0
104366,0
104367,0
104368,0
104369,0
104370,0
104371,0
104372,0
104373,0
104374,0
104375,0
104376,1
104377,0
104378,0
104379,0
104380,1
104381,0
104382,1
104383,0
104384,0
104385,0
104386,0
104387,0
104388,0
104389,0
104390,0
104391,0
104392,0
104393,0
104394,1
104395,0
104396,1
104397,0
104398,0
104399,0
104400,0
104401,0
104402,0
104403,0
104404,1
104405,0
104406,1
104407,0
104408,0
104409,0
104410,0
104411,0
104412,0
104413,0
104414,0
104415,0
104416,0
104417,0
104418,0
104419,1
104420,0
104421,0
104422,0
104423,0
104424,0
104425,1
104426,0
104427,0
104428,0
104429,0
104430,0
104431,0
104432,0
104433,0
104434,0
104435,0
104436,0
104437,1
104438,0
104439,0
104440,0
104441,0
104442,0
104443,0
104444,1
104445,0
104446,0
104447,0
104448,0
104449,0
104450,0
104451,0
104452,0
104453,1
104454,0
104455,0
104456,0
104457,0
104458,0
104459,0
104460,0
104461,0
104462,0
104463,0
104464,0
104465,1
104466,0
104467,1
104468,0
104469,0
104470,0
104471,0
104472,0
104473,0
104474,0
104475,0
104476,0
104477,1
104478,0
104479,0
104480,0
104481,0
104482,0
104483,0
104484,0
104485,1
104486,0
104487,1
104488,0
104489,0
104490,0
104491,0
104492,0
104493,0
104494,1
104495,1
104496,0
104497,1
104498,0
104499,0
104500,0
104501,0
104502,1
104503,1
104504,0
104505,0
104506,0
104507,0
104508,0
104509,0
104510,0
104511,0
104512,0
104513,0
104514,0
104515,0
104516,0
104517,0
104518,0
104519,0
104520,0
104521,0
104522,0
104523,0
104524,1
104525,0
104526,0
104527,1
104528,0
104529,0
104530,0
104531,0
104532,0
104533,0
104534,0
104535,0
104536,0
104537,0
104538,0
104539,0
104540,0
104541,1
104542,1
104543,0
104544,0
104545,0
104546,0
104547,0
104548,0
104549,0
104550,0
104551,0
104552,0
104553,0
104554,0
104555,0
104556,0
104557,0
104558,0
104559,0
104560,0
104561,0
104562,0
104563,0
104564,0
104565,0
104566,0
104567,0
104568,0
104569,1
104570,1
104571,0
104572,0
104573,0
104574,0
104575,0
104576,0
104577,0
104578,0
104579,0
104580,0
104581,0
104582,0
104583,0
104584,0
104585,0
104586,1
104587,0
104588,0
104589,0
104590,0
104591,0
104592,0
104593,0
104594,0
104595,0
104596,1
104597,0
104598,1
104599,0
104600,0
104601,0
104602,0
104603,0
104604,0
104605,0
104606,0
104607,1
104608,0
104609,0
104610,0
104611,0
104612,1
104613,0
104614,0
104615,0
104616,0
104617,0
104618,0
104619,0
104620,0
104621,0
104622,0
104623,0
104624,0
104625,0
104626,0
104627,0
104628,0
104629,0
104630,1
104631,0
104632,0
104633,0
104634,0
104635,0
104636,0
104637,1
104638,0
104639,0
104640,0
104641,0
104642,0
104643,0
104644,0
104645,0
104646,0
104647,0
104648,0
104649,0
104650,0
104651,0
104652,0
104653,0
104654,1
104655,0
104656,1
104657,0
104658,0
104659,0
104660,0
104661,0
104662,0
104663,0
104664,0
104665,0
104666,0
104667,0
104668,0
104669,0
104670,0
104671,0
104672,0
104673,0
104674,1
104675,0
104676,0
104677,0
104678,0
104679,0
104680,1
104681,0
104682,0
104683,0
104684,0
104685,0
104686,0
104687,0
104688,0
104689,0
104690,0
104691,0
104692,0
104693,0
104694,0
104695,0
104696,0
104697,0
104698,1
104699,0
104700,0
104701,1
104702,0
104703,0
104704,0
104705,0
104706,1
104707,0
104708,0
104709,1
104710,1
104711,0
104712,0
104713,0
104714,0
104715,1
104716,0
104717,0
104718,0
104719,0
104720,0
104721,0
104722,0
104723,0
104724,0
104725,0
104726,1
104727,0
104728,1
104729,0
104730,0
104731,0
104732,0
104733,0
104734,1
104735,0
104736,0
104737,0
104738,1
104739,0
104740,0
104741,0
104742,0
104743,0
104744,0
104745,0
104746,0
104747,0
104748,1
104749,0
104750,0
104751,0
104752,0
104753,0
104754,1
104755,1
104756,1
104757,0
104758,0
104759,0
104760,0
104761,0
104762,0
104763,0
104764,0
104765,0
104766,0
104767,0
104768,0
104769,0
104770,0
104771,0
104772,0
104773,0
104774,0
104775,0
104776,0
104777,1
104778,0
104779,1
104780,0
104781,1
104782,0
104783,0
104784,0
104785,0
104786,1
104787,0
104788,0
104789,0
104790,0
104791,0
104792,0
104793,0
104794,0
104795,1
104796,0
104797,1
104798,0
104799,0
104800,1
104801,0
104802,0
104803,0
104804,0
104805,0
104806,0
104807,0
104808,1
104809,0
104810,0
104811,0
104812,0
104813,0
104814,0
104815,0
104816,1
104817,0
104818,0
104819,0
104820,0
104821,0
104822,0
104823,0
104824,0
104825,0
104826,0
104827,0
104828,0
104829,0
104830,1
104831,0
104832,0
104833,0
104834,1
104835,0
104836,0
104837,0
104838,0
104839,0
104840,0
104841,0
104842,0
104843,0
104844,0
104845,0
104846,0
104847,1
104848,0
104849,0
104850,0
104851,0
104852,0
104853,0
104854,0
104855,0
104856,0
104857,1
104858,1
104859,0
104860,0
104861,0
104862,0
104863,0
104864,0
104865,0
104866,0
104867,0
104868,1
104869,0
104870,0
104871,0
104872,0
104873,0
104874,0
104875,1
104876,0
104877,0
104878,0
104879,1
104880,0
104881,0
104882,0
104883,0
104884,0
104885,0
104886,0
104887,0
104888,1
104889,0
104890,1
104891,0
104892,0
104893,1
104894,0
104895,0
104896,0
104897,0
104898,0
104899,0
104900,0
104901,0
104902,0
104903,0
104904,0
104905,0
104906,0
104907,0
104908,1
104909,0
104910,0
104911,0
104912,0
104913,0
104914,0
104915,0
104916,0
104917,0
104918,0
104919,0
104920,0
104921,1
104922,0
104923,0
104924,0
104925,0
104926,0
104927,0
104928,0
104929,0
104930,0
104931,0
104932,0
104933,0
104934,0
104935,0
104936,0
104937,0
104938,0
104939,0
104940,0
104941,1
104942,0
104943,0
104944,0
104945,0
104946,0
104947,1
104948,0
104949,0
104950,0
104951,0
104952,0
104953,0
104954,0
104955,0
104956,0
104957,0
104958,0
104959,0
104960,1
104961,0
104962,0
104963,0
104964,0
104965,0
104966,0
104967,0
104968,0
104969,0
104970,0
104971,0
104972,0
104973,0
104974,1
104975,0
104976,0
104977,0
104978,0
104979,0
104980,0
104981,0
104982,0
104983,1
104984,0
104985,0
104986,0
104987,0
104988,1
104989,0
104990,0
104991,0
104992,0
104993,0
104994,0
104995,1
104996,0
104997,0
104998,0
104999,0
